"","procode"
"2142",81658
"2143",81658
"2144",81658
"2145",81658
"2146",81658
"2147",81658
"2148",81658
"2149",81658
"2150",81658
"2151",81658
"2152",81658
"2153",81658
"2154",81658
"2155",81658
"2156",81658
"2157",81658
"2158",81658
"2159",81658
"2160",81658
"2161",81658
"2162",81658
"2163",81658
"2164",81658
"2165",81658
"2166",81658
"2167",81658
"2168",81658
"2169",81658
"2170",81658
"2171",81658
"2172",81658
"2173",81658
"2174",81658
"2175",81658
"2176",81658
"2177",81658
"2178",81658
"2179",81658
"2180",81658
"2181",81658
"2182",81658
"2183",81658
"2184",81658
"2185",81658
"2186",81658
"2187",81658
"2188",81658
"2189",81658
"2190",81658
"2191",81658
"2192",81658
"2193",81658
"2194",81658
"2195",81658
"2196",81658
"2197",81658
"2198",81658
"2199",81658
"2200",81658
"2201",81658
"2202",81658
"2203",81658
"2204",81658
"2205",81658
"2206",81658
"2207",81658
"2208",81658
"2209",81658
"2210",81658
"2211",81658
"2212",81658
"2213",81658
"2214",81658
"2215",81658
"2216",81658
"2217",81658
"2218",81658
"2219",81658
"2220",81658
"2221",81658
"2222",81658
"2223",81658
"2224",81658
"2225",81658
"2226",81658
"2227",81658
"2228",81658
"2229",81658
"2230",81658
"2231",81658
"2232",81658
"2233",81658
"2234",81658
"2235",81658
"2236",81658
"2237",81658
"2238",81658
"2239",81658
"2240",81658
"2241",81658
"2242",81658
"2243",81658
"2244",81658
"2245",81658
"2246",81658
"2247",81658
"2248",81658
"2249",81658
"2250",81658
"2251",81658
"2252",81658
"2253",81658
"2254",81658
"2255",81658
"2256",81658
"2257",81658
"2258",81658
"2259",81658
"2260",81658
"2261",81658
"2262",81658
"2263",81658
"2264",81658
"2265",81658
"2266",81658
"2267",81658
"2268",81658
"2269",81658
"2270",81658
"2271",81658
"2272",81658
"2273",81658
"2274",81658
"2275",81658
"2276",81658
"2277",81658
"2278",81658
"2279",81658
"2280",81658
"2281",81658
"2282",81658
"2283",81658
"2284",81658
"2285",81658
"2286",81658
"2287",81658
"2288",81658
"2289",81658
"2290",81658
"2291",81658
"2292",81658
"2293",81658
"2294",81658
"2295",81658
"2296",81658
"2297",81658
"2298",81658
"2299",81658
"2300",81658
"2301",81658
"2302",81658
"2303",81658
"2304",81658
"2305",81658
"2306",81658
"2307",81658
"2308",81658
"2309",81658
"2310",81658
"2311",81658
"2312",81658
"2313",81658
"2314",81658
"2315",81658
"2316",81658
"2317",81658
"2318",81658
"2319",81658
"2320",81658
"2321",81658
"2322",81658
"2323",81658
"2324",81658
"2325",81658
"2326",81658
"2327",81658
"2328",81658
"2329",81658
"2330",81658
"2331",81658
"2332",81658
"2333",81658
"2334",81658
"2335",81658
"2336",81658
"2337",81658
"2338",81658
"2339",81658
"2340",81658
"2341",81658
"2342",81658
"2343",81658
"2344",81658
"2345",81658
"2346",81658
"2347",81658
"2348",81658
"2349",81658
"2350",81658
"2351",81658
"2352",81658
"2353",81658
"2354",81658
"2355",81658
"2356",81658
"2357",81658
"2358",81658
"2359",81658
"2360",81658
"2361",81658
"2362",81658
"2363",81658
"2364",81658
"2365",81658
"2366",81658
"2367",81658
"2368",81658
"2369",81658
"2370",81658
"2371",81658
"2372",81658
"2373",81658
"2374",81658
"2375",81658
"2376",81658
"2377",81658
"2378",81658
"2379",81658
"2380",81658
"2381",81658
"2382",81658
"2383",81658
"2384",81658
"2385",81658
"2386",81658
"2387",81658
"2388",81658
"2389",81658
"2390",81658
"2391",81658
"2392",81658
"2393",81658
"2394",81658
"2395",81658
"2396",81658
"2397",81658
"2398",81658
"2399",81658
"2400",81658
"2401",81658
"2402",81658
"2403",81658
"2404",81658
"2405",81658
"2406",81658
"2407",81658
"2408",81658
"2409",81658
"2410",81658
"2411",81658
"2412",81658
"2413",81658
"2414",81658
"2415",81658
"2416",81658
"2417",81658
"2418",81658
"2419",81658
"2420",81658
"2421",81658
"2422",81658
"2423",81658
"2424",81658
"2425",81658
"2426",81658
"2427",81658
"2428",81658
"2429",81658
"2430",81658
"2431",81658
"2432",81658
"2433",81658
"2434",81658
"2435",81658
"2436",81658
"2437",81658
"2438",81658
"2439",81658
"2440",81658
"2441",81658
"2442",81658
"2443",81658
"2444",81658
"2445",81658
"2446",81658
"2447",81658
"2448",81658
"2449",81658
"2450",81658
"2451",81658
"2452",81658
"2453",81658
"2454",81658
"2455",81658
"2456",81658
"2457",81658
"2458",81658
"2459",81658
"2460",81658
"2461",81658
"2462",81658
"2463",81658
"2464",81658
"2465",81658
"2466",81658
"2467",81658
"2468",81658
"2469",81658
"2470",81658
"2471",81658
"2472",81658
"2473",81658
"2474",81658
"2475",81658
"2476",81658
"2477",81658
"2478",81658
"2479",81658
"2480",81658
"2481",81658
"2482",81658
"2483",81658
"2484",81658
"2485",81658
"2486",81658
"2487",81658
"2488",81658
"2489",81658
"2490",81658
"2491",81658
"2492",81658
"2493",81658
"2494",81658
"2495",81658
"2496",81658
"2497",81658
"2498",81658
"2499",81658
"2500",81658
"2501",81658
"2502",81658
"2503",81658
"2504",81658
"2505",81658
"2506",81658
"2507",81658
"2508",81658
"2509",81658
"2510",81658
"2511",81658
"2512",81658
"2513",81658
"2514",81658
"2515",81658
"2516",81658
"2517",81658
"2518",81658
"2519",81658
"2520",81658
"2521",81658
"2522",81658
"2523",81658
"2524",81658
"2525",81658
"2526",81658
"2527",81658
"2528",81658
"2529",81658
"2530",81658
"2531",81658
"2532",81658
"2533",81658
"2534",81658
"2535",81658
"2536",81658
"2537",81658
"2538",81658
"2539",81658
"2540",81658
"2541",81658
"2542",81658
"2543",81658
"2544",81658
"2545",81658
"2546",81658
"2547",81658
"2548",81658
"2549",81658
"2550",81658
"2551",81658
"2552",81658
"2553",81658
"2554",81658
"2555",81658
"2556",81658
"2557",81658
"2558",81658
"2559",81658
"2560",81658
"2561",81658
"2562",81658
"2563",81658
"2564",81658
"2565",81658
"2566",81658
"2567",81658
"2568",81658
"2569",81658
"2570",81658
"2571",81658
"2572",81658
"2573",81658
"2574",81658
"2575",81658
"2576",81658
"2577",81658
"2578",81658
"2579",81658
"2580",81658
"2581",81658
"2582",81658
"2583",81658
"2584",81658
"2585",81658
"2586",81658
"2587",81658
"2588",81658
"2589",81658
"2590",81658
"2591",81658
"2592",81658
"2593",81658
"2594",81658
"2595",81658
"2596",81658
"2597",81658
"2598",81658
"2599",81658
"2600",81658
"2601",81658
"2602",81658
"2603",81658
"2604",81658
"2605",81658
"2606",81658
"2607",81658
"2608",81658
"2609",81658
"2610",81658
"2611",81658
"2612",81658
"2613",81658
"2614",81658
"2615",81658
"2616",81658
"2617",81658
"2618",81658
"2619",81658
"2620",81658
"2621",81658
"2622",81658
"2623",81658
"2624",81658
"2625",81658
"2626",81658
"2627",81658
"2628",81658
"2629",81658
"2630",81658
"2631",81658
"2632",81658
"2633",81658
"2634",81658
"2635",81658
"2636",81658
"2637",81658
"2638",81658
"2639",81658
"2640",81658
"2641",81658
"2642",81658
"2643",81658
"2644",81658
"2645",81658
"2646",81658
"2647",81658
"2648",81658
"2649",81658
"2650",81658
"2651",81658
"2652",81658
"2653",81658
"2654",81658
"2655",81658
"2656",81658
"2657",81658
"2658",81658
"2659",81658
"2660",81658
"2661",81658
"2662",81658
"2663",81658
"2664",81658
"2665",81658
"2666",81658
"2667",81658
"2668",81658
"2669",81658
"2670",81658
"2671",81658
"2672",81658
"2673",81658
"2674",81658
"2675",81658
"2676",81658
"2677",81658
"2678",81658
"2679",81658
"2680",81658
"2681",81658
"2682",81658
"2683",81658
"2684",81658
"2685",81658
"2686",81658
"2687",81658
"2688",81658
"2689",81658
"2690",81658
"2691",81658
"2692",81658
"2693",81658
"2694",81658
"2695",81658
"2696",81658
"2697",81658
"2698",81658
"2699",81658
"2700",81658
"2701",81658
"2702",81658
"2703",81658
"2704",81658
"2705",81658
"2706",81658
"2707",81658
"2708",81658
"2709",81658
"2710",81658
"2711",81658
"2712",81658
"2713",81658
"2714",81658
"2715",81658
"2716",81658
"2717",81658
"2718",81658
"2719",81658
"2720",81658
"2721",81658
"2722",81658
"2723",81658
"2724",81658
"2725",81658
"2726",81658
"2727",81658
"2728",81658
"2729",81658
"2730",81658
"2731",81658
"2732",81658
"2733",81658
"2734",81658
"2735",81658
"2736",81658
"2737",81658
"2738",81658
"2739",81658
"2740",81658
"2741",81658
"2742",81658
"2743",81658
"2744",81658
"2745",81658
"2746",81658
"2747",81658
"2748",81658
"2749",81658
"2750",81658
"2751",81658
"2752",81658
"2753",81658
"2754",81658
"2755",81658
"2756",81658
"2757",81658
"2758",81658
"2759",81658
"2760",81658
"2761",81658
"2762",81658
"2763",81658
"2764",81658
"2765",81658
"2766",81658
"2767",81658
"2768",81658
"2769",81658
"2770",81658
"2771",81658
"2772",81658
"2773",81658
"2774",81658
"2775",81658
"2776",81658
"2777",81658
"2778",81658
"2779",81658
"2780",81658
"2781",81658
"2782",81658
"2783",81658
"2784",81658
"2785",81658
"2786",81658
"2787",81658
"2788",81658
"2789",81658
"2790",81658
"2791",81658
"2792",81658
"2793",81658
"2794",81658
"2795",81658
"2796",81658
"2797",81658
"2798",81658
"2799",81658
"2800",81658
"2801",81658
"2802",81658
"2803",81658
"2804",81658
"2805",81658
"2806",81658
"2807",81658
"2808",81658
"2809",81658
"2810",81658
"2811",81658
"2812",81658
"2813",81658
"2814",81658
"2815",81658
"2816",81658
"2817",81658
"2818",81658
"2819",81658
"2820",81658
"2821",81658
"2822",81658
"2823",81658
"2824",81658
"2825",81658
"2826",81658
"2827",81658
"2828",81658
"2829",81658
"2830",81658
"2831",81658
"2832",81658
"2833",81658
"2834",81658
"2835",81658
"2836",81658
"2837",81658
"2838",81658
"2839",81658
"2840",81658
"2841",81658
"2842",81658
"2843",81658
"2844",81658
"2845",81658
"2846",81658
"2847",81658
"2848",81658
"2849",81658
"2850",81658
"2851",81658
"2852",81658
"2853",81658
"2854",81658
"2855",81658
"2856",81658
"2857",81658
"2858",81658
"2859",81658
"2860",81658
"2861",81658
"2862",81658
"2863",81658
"2864",81658
"2865",81658
"2866",81658
"2867",81658
"2868",81658
"2869",81658
"2870",81658
"2871",81658
"2872",81658
"2873",81658
"2874",81658
"2875",81658
"2876",81658
"2877",81658
"2878",81658
"2879",81658
"2880",81658
"2881",81658
"2882",81658
"2883",81658
"2884",81658
"2885",81658
"2886",81658
"2887",81658
"2888",81658
"2889",81658
"2890",81658
"2891",81658
"2892",81658
"2893",81658
"2894",81658
"2895",81658
"2896",81658
"2897",81658
"2898",81658
"2899",81658
"2900",81658
"2901",81658
"2902",81658
"2903",81658
"2904",81658
"2905",81658
"2906",81658
"2907",81658
"2908",81658
"2909",81658
"2910",81658
"2911",81658
"2912",81658
"2913",81658
"2914",81658
"2915",81658
"2916",81658
"2917",81658
"2918",81658
"2919",81658
"2920",81658
"2921",81658
"2922",81658
"2923",81658
"2924",81658
"2925",81658
"2926",81658
"2927",81658
"2928",81658
"2929",81658
"2930",81658
"2931",81658
"2932",81658
"2933",81658
"2934",81658
"2935",81658
"2936",81658
"2937",81658
"2938",81658
"2939",81658
"2940",81658
"2941",81658
"2942",81658
"2943",81658
"2944",81658
"2945",81658
"2946",81658
"2947",81658
"2948",81658
"2949",81658
"2950",81658
"2951",81658
"2952",81658
"2953",81658
"2954",81658
"2955",81658
"2956",81658
"2957",81658
"2958",81658
"2959",81658
"2960",81658
"2961",81658
"2962",81658
"2963",81658
"2964",81658
"2965",81658
"2966",81658
"2967",81658
"2968",81658
"2969",81658
"2970",81658
"2971",81658
"2972",81658
"2973",81658
"2974",81658
"2975",81658
"2976",81658
"2977",81658
"2978",81658
"2979",81658
"2980",81658
"2981",81658
"2982",81658
"2983",81658
"2984",81658
"2985",81658
"2986",81658
"2987",81658
"2988",81658
"2989",81658
"2990",81658
"2991",81658
"2992",81658
"2993",81658
"2994",81658
"2995",81658
"2996",81658
"2997",81658
"2998",50807
"2999",50807
"3000",50807
"3001",50807
"3002",50807
"3003",50807
"3004",50807
"3005",50807
"3006",50807
"3007",50807
"3008",50807
"3009",50807
"3010",50807
"3011",50807
"3012",50807
"3013",50807
"3014",50807
"3015",50807
"3016",50807
"3017",50807
"3018",50807
"3019",50807
"3020",50807
"3021",50807
"3022",50807
"3023",50807
"3024",50807
"3025",50807
"3026",50807
"3027",50807
"3028",50807
"3029",50807
"3030",50807
"3031",50807
"3032",50807
"3033",50807
"3034",50807
"3035",50807
"3036",50807
"3037",50807
"3038",50807
"3039",50807
"3040",50807
"3041",50807
"3042",50807
"3043",50807
"3044",50807
"3045",50807
"3046",50807
"3047",50807
"3048",50807
"3049",50807
"3050",50807
"3051",50807
"3052",50807
"3053",50807
"3054",50807
"3055",50807
"3056",50807
"3057",50807
"3058",50807
"3059",50807
"3060",50807
"3061",50807
"3062",50807
"3063",50807
"3064",50807
"3065",50807
"3066",50807
"3067",50807
"3068",50807
"3069",50807
"3070",50807
"3071",50807
"3072",50807
"3073",50807
"3074",50807
"3075",50807
"3076",50807
"3077",50807
"3078",50807
"3079",50807
"3080",50807
"3081",50807
"3082",50807
"3083",50807
"3084",50807
"3085",50807
"3086",50807
"3087",50807
"3088",50807
"3089",50807
"3090",50807
"3091",50807
"3092",50807
"3093",50807
"3094",50807
"3095",50807
"3096",50807
"3097",50807
"3098",50807
"3099",50807
"3100",50807
"3101",50807
"3102",50807
"3103",50807
"3104",50807
"3105",50807
"3106",50807
"3107",50807
"3108",50807
"3109",50807
"3110",50807
"3111",50807
"3112",50807
"3113",50807
"3114",50807
"3115",50807
"3116",50807
"3117",50807
"3118",50807
"3119",50807
"3120",50807
"3121",50807
"3122",50807
"3123",50807
"3124",50807
"3125",50807
"3126",50807
"3127",50807
"3128",50807
"3129",50807
"3130",50807
"3131",50807
"3132",50807
"3133",50807
"3134",50807
"3135",50807
"3136",50807
"3137",50807
"3138",50807
"3139",50807
"3140",50807
"3141",50807
"3142",50807
"3143",50807
"3144",50807
"3145",50807
"3146",50807
"3147",50807
"3148",50807
"3149",50807
"3150",50807
"3151",50807
"3152",50807
"3153",50807
"3154",50807
"3155",50807
"3156",50807
"3157",50807
"3158",50807
"3159",50807
"3160",50807
"3161",50807
"3162",50807
"3163",50807
"3164",50807
"3165",50807
"3166",50807
"3167",50807
"3168",50807
"3169",50807
"3170",50807
"3171",50807
"3172",50807
"3173",50807
"3174",50807
"3175",50807
"3176",50807
"3177",50807
"3178",50807
"3179",50807
"3180",50807
"3181",50807
"3182",50807
"3183",50807
"3184",50807
"3185",50807
"3186",50807
"3187",50807
"3188",50807
"3189",50807
"3190",50807
"3191",50807
"3192",50807
"3193",50807
"3194",50807
"3195",50807
"3196",50807
"3197",50807
"3198",50807
"3199",50807
"3200",50807
"3201",50807
"3202",50807
"3203",50807
"3204",50807
"3205",50807
"3206",50807
"3207",50807
"3208",50807
"3209",50807
"3210",50807
"3211",50807
"3212",50807
"3213",50807
"3214",50807
"3215",50807
"3216",50807
"3217",50807
"3218",50807
"3219",50807
"3220",50807
"3221",50807
"3222",50807
"3223",50807
"3224",50807
"3225",50807
"3226",50807
"3227",50807
"3228",50807
"3229",50807
"3230",50807
"3231",50807
"3232",50807
"3233",50807
"3234",50807
"3235",50807
"3236",50807
"3237",50807
"3238",50807
"3239",50807
"3240",50807
"3241",50807
"3242",50807
"3243",50807
"3244",50807
"3245",50807
"3246",50807
"3247",50807
"3248",50807
"3249",50807
"3250",50807
"3251",50807
"3252",50807
"3253",50807
"3254",50807
"3255",50807
"3256",50807
"3257",50807
"3258",50807
"3259",50807
"3260",50807
"3261",50807
"3262",50807
"3263",50807
"3264",50807
"3265",50807
"3266",50807
"3267",50807
"3268",50807
"3269",50807
"3270",50807
"3271",50807
"3272",50807
"3273",50807
"3274",50807
"3275",50807
"3276",50807
"3277",50807
"3278",50807
"3279",50807
"3280",50807
"3281",50807
"3282",50807
"3283",50807
"3284",50807
"3285",50807
"3286",50807
"3287",50807
"3288",50807
"3289",50807
"3290",50807
"3291",50807
"3292",50807
"3293",50807
"3294",50807
"3295",50807
"3296",50807
"3297",50807
"3298",50807
"3299",50807
"3300",50807
"3301",50807
"3302",50807
"3303",50807
"3304",50807
"3305",50807
"3306",50807
"3307",50807
"3308",50807
"3309",50807
"3310",50807
"3311",50807
"3312",50807
"3313",50807
"3314",50807
"3315",50807
"3316",50807
"3317",50807
"3318",50807
"3319",50807
"3320",50807
"3321",50807
"3322",50807
"3323",50807
"3324",50807
"3325",50807
"3326",50807
"3327",50807
"3328",50807
"3329",50807
"3330",50807
"3331",50807
"3332",50807
"3333",50807
"3334",50807
"3335",50807
"3336",50807
"3337",50807
"3338",50807
"3339",50807
"3340",50807
"3341",50807
"3342",50807
"3343",50807
"3344",50807
"3345",50807
"3346",50807
"3347",50807
"3348",50807
"3349",50807
"3350",50807
"3351",50807
"3352",50807
"3353",50807
"3354",50807
"3355",50807
"3356",50807
"3357",50807
"3358",50807
"3359",50807
"3360",50807
"3361",50807
"3362",50807
"3363",50807
"3364",50807
"3365",50807
"3366",50807
"3367",50807
"3368",50807
"3369",50807
"3370",50807
"3371",50807
"3372",50807
"3373",50807
"3374",50807
"3375",50807
"3376",50807
"3377",50807
"3378",50807
"3379",50807
"3380",50807
"3381",50807
"3382",50807
"3383",50807
"3384",50807
"3385",50807
"3386",50807
"3387",50807
"3388",50807
"3389",50807
"3390",50807
"3391",50807
"3392",50807
"3393",50807
"3394",50807
"3395",50807
"3396",50807
"3397",50807
"3398",50807
"3399",50807
"3400",50807
"3401",50807
"3402",50807
"3403",50807
"3404",50807
"3405",50807
"3406",50807
"3407",50807
"3408",50807
"3409",50807
"3410",50807
"3411",50807
"3412",50807
"3413",50807
"3414",50807
"3415",50807
"3416",50807
"3417",50807
"3418",50807
"3419",50807
"3420",50807
"3421",50807
"3422",50807
"3423",50807
"3424",50807
"3425",50807
"3426",50807
"3427",50807
"3428",50807
"3429",50807
"3430",50807
"3431",50807
"3432",50807
"3433",50807
"3434",50807
"3435",50807
"3436",50807
"3437",50807
"3438",50807
"3439",50807
"3440",50807
"3441",50807
"3442",50807
"3443",50807
"3444",50807
"3445",50807
"3446",50807
"3447",50807
"3448",50807
"3449",50807
"3450",50807
"3451",50807
"3452",50807
"3453",50807
"3454",50807
"3455",50807
"3456",50807
"3457",50807
"3458",50807
"3459",50807
"3460",50807
"3461",50807
"3462",50807
"3463",50807
"3464",50807
"3465",50807
"3466",50807
"3467",50807
"3468",50807
"3469",50807
"3470",50807
"3471",50807
"3472",50807
"3473",50807
"3474",50807
"3475",50807
"3476",50807
"3477",50807
"3478",50807
"3479",50807
"3480",50807
"3481",50807
"3482",50807
"3483",50807
"3484",50807
"3485",50807
"3486",50807
"3487",50807
"3488",50807
"3489",50807
"3490",50807
"3491",50807
"3492",50807
"3493",50807
"3494",50807
"3495",50807
"3496",50807
"3497",50807
"3498",50807
"3499",50807
"3500",50807
"3501",50807
"3502",50807
"3503",50807
"3504",50807
"3505",50807
"3506",50807
"3507",50807
"3508",50807
"3509",50807
"3510",50807
"3511",50807
"3512",50807
"3513",50807
"3514",50807
"3515",50807
"3516",50807
"3517",50807
"3518",50807
"3519",50807
"3520",50807
"3521",50807
"3522",50807
"3523",50807
"3524",50807
"3525",50807
"3526",50807
"3527",50807
"3528",50807
"3529",50807
"3530",50807
"3531",50807
"3532",50807
"3533",50807
"3534",50807
"3535",50807
"3536",50807
"3537",50807
"3538",50807
"3539",50807
"3540",50807
"3541",50807
"3542",50807
"3543",50807
"3544",50807
"3545",50807
"3546",50807
